Non_Poisnous_Non_Edible|geranium_brittlegill
Non_Poisnous_Non_Edible|glistening_inkcap
Non_Poisnous_Non_Edible|golden_waxcap
Non_Poisnous_Non_Edible|greencracked_brittlegill
Non_Poisnous_Non_Edible|grey_knight
Non_Poisnous_Non_Edible|hairy_curtain_crust
Non_Poisnous_Non_Edible|heath_waxcap
Non_Poisnous_Non_Edible|honey_fungus
Non_Poisnous_Non_Edible|hoof_fungus
Non_Poisnous_Non_Edible|jubilee_waxcap
Non_Poisnous_Non_Edible|lilac_fibrecap
Non_Poisnous_Non_Edible|magpie_inkcap
Non_Poisnous_Non_Edible|meadow_waxcap
Non_Poisnous_Non_Edible|medusa_mushroom
Non_Poisnous_Non_Edible|oak_mazegill
Non_Poisnous_Non_Edible|oak_polypore
Non_Poisnous_Non_Edible|ochre_brittlegill
Non_Poisnous_Non_Edible|parrot_waxcap
Non_Poisnous_Non_Edible|pavement_mushroom
Non_Poisnous_Non_Edible|peppery_bolete
Non_Poisnous_Non_Edible|pink_waxcap
Non_Poisnous_Non_Edible|poplar_bell
Non_Poisnous_Non_Edible|poplar_fieldcap
Non_Poisnous_Non_Edible|porcelain_fungus
Non_Poisnous_Non_Edible|powdery_brittlegill
Non_Poisnous_Non_Edible|purple_brittlegill
Non_Poisnous_Non_Edible|red_belted_bracket
Non_Poisnous_Non_Edible|scarlet_caterpillarclub
Non_Poisnous_Non_Edible|scarlet_elfcup
Non_Poisnous_Non_Edible|scarlet_waxcap
Non_Poisnous_Non_Edible|sepia_bolete
Non_Poisnous_Non_Edible|shaggy_bracket
Non_Poisnous_Non_Edible|sheathed_woodtuft
Non_Poisnous_Non_Edible|silky_rosegill
Non_Poisnous_Non_Edible|silverleaf_fungus
Non_Poisnous_Non_Edible|slimy_waxcap
Non_Poisnous_Non_Edible|smoky_bracket
Non_Poisnous_Non_Edible|snowy_waxcap
Non_Poisnous_Non_Edible|spectacular_rustgill
Non_Poisnous_Non_Edible|splendid_waxcap
Non_Poisnous_Non_Edible|splitgill
Non_Poisnous_Non_Edible|spotted_toughshank
Non_Poisnous_Non_Edible|stinkhorn
Non_Poisnous_Non_Edible|stinking_dapperling
Non_Poisnous_Non_Edible|stubble_rosegill
Non_Poisnous_Non_Edible|terracotta_hedgehog
Non_Poisnous_Non_Edible|the_goblet
Non_Poisnous_Non_Edible|tripe_fungus
Non_Poisnous_Non_Edible|tuberous_polypore
Non_Poisnous_Non_Edible|velvet_shank
Non_Poisnous_Non_Edible|vermillion_waxcap
